q_A^-1,two_theta_deg,intensity
1.187000036239624,1.9473569429625408,16.384056091308594
1.1890000104904175,1.9506383579012958,16.384469985961914
1.190999984741211,1.9539197744397414,16.38024139404297
1.193000078201294,1.9572013881708992,16.397624969482422
1.1950000524520874,1.9604828079169003,16.408716201782227
1.1970000267028809,1.9637642292706723,16.413339614868164
1.1990000009536743,1.967045652234907,16.393470764160156
1.2009999752044678,1.9703270768122982,16.386213302612305
1.2030000686645508,1.9736086985963481,16.393983840942383
1.2050000429153442,1.9768901264082284,16.429161071777344
1.2070000171661377,1.9801715558413449,16.432323455810547
1.2089999914169312,1.9834529868983908,16.43209457397461
1.2110000848770142,1.9867346151732552,16.42508888244629
1.2130000591278076,1.9900160494863368,16.433792114257812
1.215000033378601,1.9932974854314278,16.42603302001953
1.2170000076293945,1.9965789230112214,16.422094345092773
1.218999981880188,1.9998603622284108,16.419931411743164
1.221000075340271,2.003141998677373,16.41311264038086
1.2230000495910645,2.0064234411775317,16.416522979736328
1.225000023841858,2.0097048853231665,16.395641326904297
1.2269999980926514,2.012986331116971,16.38889503479004
1.2289999723434448,2.016267778561638,16.40242576599121
1.2310000658035278,2.0195494232520357,16.418498992919922
1.2330000400543213,2.0228308740066065,16.432716369628906
1.2350000143051147,2.0261123264201206,16.42467498779297
1.2369999885559082,2.029393780495271,16.462093353271484
1.2390000820159912,2.032675431827322,16.467697143554688
1.2410000562667847,2.035956889233924,16.481054306030273
1.2430000305175781,2.039238348310243,16.475868225097656
1.2450000047683716,2.042519809058972,16.529644012451172
1.246999979019165,2.0458012714828047,16.52867889404297
1.249000072479248,2.0490829311775047,16.523521423339844
1.2510000467300415,2.0523643969597254,16.51551628112793
1.253000020980835,2.05564586442513,16.49419593811035
1.2549999952316284,2.0589273335764124,16.48298454284668
1.2570000886917114,2.062209000009738,16.476436614990234
1.2590000629425049,2.0654904725409575,16.47007942199707
1.2610000371932983,2.0687719467661347,16.47561264038086
1.2630000114440918,2.0720534226879646,16.484060287475586
1.2649999856948853,2.07533490030914,16.48657989501953
1.2670000791549683,2.0786165752263317,16.48526954650879
1.2690000534057617,2.081898056254381,16.480175018310547
1.2710000276565552,2.085179538989856,16.471088409423828
1.2730000019073486,2.088461023435451,16.459012985229492
1.2750000953674316,2.091742705188246,16.49147605895996
1.277000069618225,2.095024193062265,16.516809463500977
1.2790000438690186,2.0983056826544844,16.553457260131836
1.281000018119812,2.1015871739675993,16.564014434814453
1.2829999923706055,2.104868667004302,16.563791275024414
1.2850000858306885,2.108150357362187,16.540618896484375
1.287000060081482,2.1114318538542514,16.5477237701416
1.2890000343322754,2.114713352077986,16.53215980529785
1.2910000085830688,2.1179948520360834,16.541162490844727
1.2929999828338623,2.1212763537312385,16.553564071655273
1.2950000762939453,2.1245580527615613,16.55517578125
1.2970000505447388,2.127839557939016,16.553312301635742
1.2990000247955322,2.1311210648616097,16.567644119262695
1.3009999990463257,2.1344025735320358,16.592971801757812
1.3030000925064087,2.137684279548822,16.58761215209961
1.3050000667572021,2.140965791723099,16.605806350708008
1.3070000410079956,2.1442473056532907,16.601945877075195
1.309000015258789,2.1475288213420898,16.598373413085938
1.3109999895095825,2.1508103387921915,16.6014461517334
1.3130000829696655,2.154092053602646,16.603317260742188
1.315000057220459,2.157373574583538,16.597530364990234
1.3170000314712524,2.1606550973338137,16.606813430786133
1.319000005722046,2.1639366218561675,16.597660064697266
1.321000099182129,2.167218343750072,16.594148635864258
1.3230000734329224,2.170499871824769,16.613967895507812
1.3250000476837158,2.173781401679624,16.63471221923828
1.3270000219345093,2.1770629333173344,16.642210006713867
1.3289999961853027,2.180344466740591,16.646148681640625
1.3310000896453857,2.1836261975494016,16.647645950317383
1.3330000638961792,2.186907734551942,16.660476684570312
1.3350000381469727,2.1901892733481128,16.686756134033203
1.3370000123977661,2.1934708139406065,16.68929100036621
1.3389999866485596,2.1967523563321185,16.696548461914062
1.3410000801086426,2.2000340961231903,16.695127487182617
1.343000054359436,2.203315642120928,16.68903923034668
1.3450000286102295,2.206597189925765,16.666086196899414
1.347000002861023,2.2098787395403967,16.666383743286133
1.349000096321106,2.2131604865657963,16.68260955810547
1.3510000705718994,2.216442039808207,16.688722610473633
1.3530000448226929,2.219723594868494,16.698131561279297
1.3550000190734863,2.2230051517493528,16.711122512817383
1.3569999933242798,2.226286710453476,16.728397369384766
1.3590000867843628,2.229568466582381,16.741485595703125
1.3610000610351562,2.2328500289412263,16.751041412353516
1.3630000352859497,2.23613159313142,16.765827178955078
1.3650000095367432,2.2394131591556548,16.757139205932617
1.3670001029968262,2.2426949226158857,16.769437789916992
1.3690000772476196,2.245976492316397,16.754671096801758
1.371000051498413,2.2492580638590334,16.757423400878906
1.3730000257492065,2.2525396372464894,16.741655349731445
1.375,2.2558212124814583,16.74504852294922
1.377000093460083,2.259102985166445,16.757614135742188
1.3790000677108765,2.2623845641046345,16.7719783782959
1.38100004196167,2.2656661448984208,16.78080940246582
1.3830000162124634,2.2689477275504975,16.791109085083008
1.3850001096725464,2.272229507663813,16.824369430541992
1.3870000839233398,2.2755110940406658,16.867300033569336
1.3890000581741333,2.278792682283893,16.88555145263672
1.3910000324249268,2.2820742723961884,16.892969131469727
1.3930000066757202,2.2853558643802474,16.890275955200195
1.3950001001358032,2.2886376538395745,16.887182235717773
1.3970000743865967,2.291919249575354,16.86420440673828
1.3990000486373901,2.295200847190981,16.846405029296875
1.4010000228881836,2.2984824466891487,16.849634170532227
1.402999997138977,2.3017640480725508,16.86009979248047
1.40500009059906,2.305045846945256,16.860889434814453
1.4070000648498535,2.308327452107325,16.842180252075195
1.409000039100647,2.311609059162714,16.840675354003906
1.4110000133514404,2.3148906681141166,16.820613861083984
1.4130001068115234,2.318172474566051,16.821609497070312
1.415000081062317,2.321454087317678,16.828073501586914
